Data;Documento;Historico;Classificacao;CentroCusto;Tipo;Valor;SaldoFinal;SinalSaldo
31/01/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;1.08;212.90;C
31/01/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;1.08;213.98;C
28/02/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;0.94;214.92;C
28/02/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;0.94;215.86;C
31/03/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;0.95;216.81;C
31/03/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;0.95;217.77;C
30/04/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;0.99;218.76;C
30/04/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;0.99;219.75;C
31/05/2024;RED TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;1.04;220.79;C
31/05/2024;RED TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;1.04;221.83;C
28/06/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;0.92;222.75;C
28/06/2024;REND TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;0.92;223.66;C
31/07/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;1.09;224.75;C
31/07/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;1.09;225.84;C
31/08/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;1.06;226.90;C
31/08/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;1.06;227.96;C
30/09/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;0.97;228.93;C
30/09/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;0.97;229.90;C
31/10/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;1.07;230.97;C
31/10/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;1.07;232.04;C
30/11/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;0.94;232.97;C
30/11/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;0.94;233.91;C
31/12/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ001.1.3.01.02;1036;RECEITA;0.97;234.88;C
31/12/2024;TRUST DI;RENDIMENTO MENSAL APLICAÇÃO TR UST DI;PROJ002.1.3.01.02;1036;RECEITA;0.97;235.85;C
