Data;Documento;Historico;Classificacao;CentroCusto;Tipo;Valor;SaldoFinal;SinalSaldo
03/01/2024;RESGATE;Transferência para conta [10789-1] -  RESGATE;PROJ001.1.3.01.01;1006;DESPESA;65.30;42598.75;C
15/01/2024;APLICAÇÃO;Transferência para conta [10789-1] -  APLICAÇÃO;PROJ001.1.3.01.01;1006;RECEITA;22.50;42621.25;C
31/01/2024;RENDIMENT O;RENDIMENTO MENSAL APLICAÇÃO;PROJ001.1.3.01.02;1006;RECEITA;159.25;42780.50;C
31/01/2024;RENDIMENT O;RENDIMENTO MENSAL APLICAÇÃO;PROJ002.1.3.01.02;1006;RECEITA;159.25;42939.74;C
02/02/2024;RESGATE;Transferência para conta [10789-1] -  RESGATE;PROJ001.1.3.01.01;1006;DESPESA;65.30;42874.44;C
28/02/2024;RENDIMENT O;RENDIMENTO MENSAL APLICAÇÃO;PROJ001.1.3.01.02;1006;RECEITA;131.51;43005.95;C
28/02/2024;RENDIMENT O;RENDIMENTO MENSAL APLICAÇÃO;PROJ002.1.3.01.02;1006;RECEITA;131.51;43137.46;C
04/03/2024;RESGATE;Transferência para conta [10789-1] -  RESGATE;PROJ001.1.3.01.01;1006;DESPESA;65.30;43072.16;C
06/03/2024;APLICAÇÃO;Transferência para conta [10789-1] -  APLICAÇÃO;PROJ001.1.3.01.01;1006;RECEITA;650.00;43722.16;C
31/03/2024;RENDIMENT O;RENDIMENTO MENSAL APLICAÇÃO;PROJ001.1.3.01.02;1006;RECEITA;138.71;43860.87;C
31/03/2024;RENDIMENT O;RENDIMENTO MENSAL APLICAÇÃO;PROJ002.1.3.01.02;1006;RECEITA;138.71;43999.58;C
02/04/2024;RESGATE;Transferência para conta [10789-1] -  RESGATE;PROJ001.1.3.01.01;1006;DESPESA;65.30;43934.28;C
30/04/2024;RENDIMENT O;RENDIMENTO MENSAL APLICAÇÃO;PROJ002.1.3.01.02;1006;RECEITA;146.78;44081.06;C
30/04/2024;RENDIMENT O;RENDIMENTO MENSAL APLICAÇÃO;PROJ001.1.3.01.02;1006;RECEITA;146.78;44227.84;C
03/05/2024;RESGATE;Transferência para conta [10789-1] -  RESGATE;PROJ001.1.3.01.01;1006;DESPESA;65.30;44162.54;C
24/05/2024;RESGATE;Transferência para conta [10789-1] -  RESGATE;PROJ001.1.3.01.01;1006;DESPESA;4950.00;39212.54;C
31/05/2024;RENDIMENT O;RENDIMENTO MENSAL APLICAÇÃO;PROJ001.1.3.01.02;1006;RECEITA;134.23;39346.77;C
