Data;Documento;Historico;Classificacao;CentroCusto;Tipo;Valor;SaldoFinal;SinalSaldo
31/01/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;179.96;35539.61;C
31/01/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;179.96;35719.56;C
28/02/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;157.27;35876.83;C
28/02/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;157.27;36034.10;C
28/03/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;158.94;36193.04;C
28/03/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;158.94;36351.97;C
30/04/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;165.43;36517.39;C
30/04/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;165.43;36682.82;C
31/05/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;174.00;36856.82;C
31/05/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;174.00;37030.83;C
28/06/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;152.16;37182.99;C
28/06/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;152.16;37335.15;C
01/07/2024;INT RESGATE TRUST DI;Transferência para conta [14373-1];GRANT001.1.3.01.01;2004;DESPESA;3784.27;33550.88;C
31/07/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;165.03;33715.91;C
31/07/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;165.03;33880.94;C
31/08/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;158.53;34039.47;C
31/08/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;158.53;34198.01;C
30/09/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;145.92;34343.93;C
30/09/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;145.92;34489.85;C
01/10/2024;INT RESGATE TRUST DI;Transferência para conta [14373-1];GRANT002.1.3.01.01;2004;DESPESA;10000.00;24489.85;C
30/10/2024;INT RESGATE TRUST DI;Transferência para conta [14373-1] - I NT RESGATE TRUST DI;GRANT002.1.3.01.01;2004;DESPESA;4000.00;20489.85;C
31/10/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;114.64;20604.49;C
31/10/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;114.64;20719.12;C
22/11/2024;INT RESGATE TRUST DI;Transferência para conta [14373-1] - I NT RESGATE TRUST DI;GRANT002.1.3.01.01;2004;DESPESA;1000.00;19719.12;C
27/11/2024;INT RESGATE TRUST DI;Transferência para conta [14373-1] - I NT RESGATE TRUST DI;GRANT002.1.3.01.01;2004;DESPESA;10000.00;9719.12;C
30/11/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;78.63;9797.75;C
30/11/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;78.63;9876.38;C
31/12/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT002.1.3.01.02;2004;RECEITA;40.91;9917.30;C
31/12/2024;REND TRUST DI;RENDIMENTO MENSAL PALICAÇÃO TR UST DI;GRANT001.1.3.01.02;2004;RECEITA;40.91;9958.21;C
